policy_number;start_date;end_date;cancellation_date;premium;discount;year
3340;08.10.2019;08.10.2020;;198,0085611;5,163096718;2019
3341;04.02.2019;04.02.2020;;228,8481754;6,777287465;2019
3343;10.07.2016;10.07.2017;10.07.2017;177,9659428;6,897651203;2016
3344;09.11.2019;09.11.2020;;359,5902532;0,563312977;2019
3346;13.02.2016;13.02.2017;13.02.2017;179,806476;0,028104537;2016
3347;05.05.2018;05.05.2019;;255,9744784;0,722950447;2018
3348;03.05.2018;03.05.2019;03.05.2019;253,6745325;13,6641332;2018
3349;30.10.2017;30.11.2017;30.11.2017;512,7317229;0,675195154;2017
3350;02.05.2017;02.05.2018;02.05.2018;223,6252949;0,409939299;2017
3351;09.05.2019;07.11.2019;19.09.2019;698,9976973;1,770883925;2019
3352;28.10.2019;28.10.2020;;335,2036539;0,018384904;2019
3354;28.02.2019;28.02.2020;;266,4148283;0,615154883;2019
3355;12.03.2017;12.03.2018;12.03.2018;230,9820006;0,148372584;2017
3359;15.12.2016;15.12.2017;15.12.2017;192,8421529;15,82319628;2016
3361;09.12.2017;09.12.2018;09.12.2018;291,7095367;0,371350507;2017
3362;04.04.2017;04.04.2018;04.04.2018;382,2399092;0,494359484;2017
3363;25.11.2018;25.11.2019;;703,4455616;2,645975746;2018
3364;25.02.2017;25.02.2018;;274,387264;0,218089445;2017
3365;11.06.2019;11.06.2020;;210,9386979;0,426402583;2019
3366;28.09.2016;28.09.2017;16.02.2017;334,7890667;0,255798538;2016
3367;03.04.2017;03.04.2018;03.04.2018;186,328343;22,14648786;2017
3368;21.12.2018;21.12.2019;21.12.2019;538,1403619;11,84893283;2018
3369;17.06.2018;17.06.2019;;403,7945845;5,6420435;2018
3370;11.04.2016;11.04.2017;11.04.2017;251,7397399;0,424160813;2016
3371;31.08.2019;31.08.2020;;475,6451067;0,392298197;2019
3372;13.02.2016;13.02.2017;13.02.2017;269,4046412;0,352225244;2016
3373;18.02.2018;18.02.2019;18.02.2019;365,8927902;0,478726879;2018
3374;03.08.2016;03.08.2017;;368,3891166;0,683086378;2016
3375;05.11.2016;05.11.2017;;410,9484242;0,240269416;2016
3376;31.12.2018;31.12.2019;;334,8212523;0,20840213;2018
3377;10.09.2016;10.09.2017;10.09.2017;258,5532156;1,036073826;2016
3379;07.12.2017;07.12.2018;;288,910152;20,91144444;2017
3380;30.09.2017;30.09.2018;;146,0624781;0,758997955;2017
3381;02.07.2018;22.11.2018;;350,5295981;0,880326102;2018
3382;22.06.2018;22.06.2019;22.06.2019;304,8211808;0,09812599;2018
3384;20.09.2018;20.09.2019;;254,2572978;0,938278206;2018
3385;02.11.2019;02.11.2020;;296,3849316;0,479995316;2019
3386;10.04.2016;10.04.2017;10.04.2017;187,9024686;0,936490038;2016
3387;18.12.2018;18.12.2019;;237,5966546;0,685716612;2018
3389;01.08.2016;01.08.2017;29.05.2017;244,8660268;0,981930093;2016
3390;27.01.2018;27.01.2019;;284,0423405;0,015852038;2018
3391;06.04.2017;06.04.2018;;313,1349809;1,363857837;2017
3392;07.11.2017;07.11.2018;07.11.2018;325,6804708;0,096986089;2017
3393;11.03.2018;11.03.2019;;210,9952652;0,772301633;2018
3394;13.01.2018;13.01.2019;;238,1397059;2,567233117;2018
3395;16.08.2016;16.08.2017;16.08.2017;204,3139077;0,10697814;2016
3396;03.09.2018;03.09.2019;07.10.2018;166,5280529;30,58904203;2018
3397;03.07.2016;03.07.2017;03.07.2017;176,0355434;0,918304314;2016
3398;07.07.2016;07.07.2017;07.07.2017;278,3154922;0,361025472;2016
3399;11.07.2016;11.07.2017;11.07.2017;246,9595059;0,79293735;2016
3402;22.01.2016;22.01.2017;22.01.2017;469,4205115;0,69155592;2016
3403;26.10.2019;26.10.2020;;413,7432279;0,793367048;2019
3404;25.03.2019;25.03.2020;;554,510108;5,919449832;2019
3405;30.06.2017;29.03.2018;20.07.2017;450,8423192;0,876421743;2017
3407;20.05.2017;20.05.2018;;134,5006742;0,022750358;2017
3409;25.08.2017;25.08.2018;01.10.2017;216,8531054;0,709816597;2017
3410;31.03.2019;31.03.2020;;186,2834774;0,562163681;2019
3413;04.04.2019;04.04.2020;;492,9898613;0,185120399;2019
3415;23.09.2018;28.05.2019;;345,2253845;0,014636911;2018
3416;30.12.2019;30.12.2020;;353,9041857;0,978265384;2019
3417;02.02.2017;02.02.2018;02.02.2018;233,0043304;0,869637772;2017
3418;31.03.2016;31.03.2017;31.03.2017;377,6596446;7,146388928;2016
3419;21.02.2019;21.02.2020;;329,3900402;0,053596399;2019
3420;06.05.2018;06.05.2019;;177,1647196;8,474215546;2018
3421;20.12.2016;20.12.2017;20.12.2017;137,6252992;10,80283275;2016
3422;15.09.2018;15.09.2019;;258,4971064;0,117621774;2018
3423;25.07.2017;25.05.2018;24.09.2017;273,6708262;0,452503966;2017
3424;23.07.2018;23.07.2019;23.07.2019;224,4028534;0,54312377;2018
3425;30.11.2019;30.11.2020;;194,0401451;2,611846413;2019
3426;06.08.2019;06.08.2020;;216,7237049;0,835011649;2019
3427;10.03.2018;10.03.2019;;223,0067084;0,33566828;2018
3429;21.10.2018;21.10.2019;;588,7881416;0,673508604;2018
3430;11.11.2016;11.11.2017;11.11.2017;342,6456116;3,566752681;2016
3431;18.02.2018;18.02.2019;18.02.2019;132,0983084;5,844558838;2018
3432;30.06.2017;30.06.2018;02.10.2017;404,0660913;5,282214192;2017
3433;30.10.2017;30.10.2018;;156,0440472;0,089115565;2017
3434;11.04.2017;11.04.2018;11.04.2018;282,2149826;0,180337163;2017
3435;12.06.2018;12.06.2019;12.05.2019;151,6457607;0,483416413;2018
3436;26.02.2018;26.02.2019;;151,7247763;9,387083182;2018
3437;19.10.2016;19.10.2017;20.04.2017;204,874217;0,901976227;2016
3438;27.11.2019;27.11.2020;;202,5154143;0,688537564;2019
3439;15.04.2016;15.04.2017;15.04.2017;425,7573694;0,308403713;2016
3440;11.06.2016;11.06.2017;11.06.2017;139,6605997;3,444657162;2016
3441;29.07.2016;29.07.2017;;402,0972672;4,154057215;2016
3443;14.12.2018;14.12.2019;14.12.2019;207,4109243;0,249727127;2018
3444;10.08.2017;10.08.2018;10.08.2018;307,2207695;0,743813227;2017
3445;25.03.2017;08.04.2017;08.04.2017;565,1141437;0,524358696;2017
3446;20.07.2016;20.07.2017;20.07.2017;315,4988324;0,981513872;2016
3449;26.04.2019;26.04.2020;;488,6207179;0,598711682;2019
3451;29.12.2017;29.12.2018;29.12.2018;304,0169779;0,925728678;2017
3452;18.06.2018;18.06.2019;;247,7298625;0,490279927;2018
3453;19.08.2019;19.08.2020;;393,4371321;0,548071684;2019
3454;19.10.2016;19.10.2017;22.01.2017;235,029608;10,9044119;2016
3455;05.03.2016;05.03.2017;05.03.2017;212,1806012;0,620672903;2016
3456;01.12.2018;01.12.2019;;162,4112551;3,15571153;2018
3457;04.06.2017;04.06.2018;04.06.2018;137,2452684;0,537271451;2017
3458;29.09.2016;29.09.2017;29.09.2017;143,0814379;0,650827191;2016
3459;29.09.2017;29.09.2018;29.03.2018;408,4739597;0,461893135;2017
3460;27.12.2018;27.12.2019;27.12.2019;144,6925018;0,260625568;2018
3469;11.01.2018;09.06.2018;09.06.2018;413,7823115;0,331443409;2018
3470;22.06.2019;22.06.2020;;235,1445545;21,22055862;2019
3471;14.04.2018;14.04.2019;;188,0514047;8,05785393;2018
3472;14.10.2018;14.10.2019;;234,8115301;0,292412362;2018
3473;31.08.2018;31.08.2019;;268,6448682;0,670946691;2018
3474;14.04.2017;14.04.2018;14.04.2018;374,696966;5,799671808;2017
3475;09.09.2018;16.10.2018;;315,2712001;0,645665304;2018
3476;20.10.2016;20.10.2017;20.10.2017;573,2276201;0,906099966;2016
3479;29.12.2019;29.12.2020;;220,9885741;0,911890247;2019
3482;26.05.2016;26.05.2017;;229,2133934;0,188751521;2016
3483;31.05.2018;31.05.2019;31.05.2019;278,4666371;7,264250252;2018
3484;10.05.2016;10.05.2017;16.01.2017;162,0713837;0,439035442;2016
3485;25.01.2017;25.01.2018;20.07.2017;311,6845573;0,487798338;2017
3486;09.01.2017;09.01.2018;25.03.2017;255,423667;0,21517769;2017
3487;18.09.2016;18.09.2017;18.09.2017;407,9616032;0,06448444;2016
3488;08.01.2017;08.01.2018;;234,7358394;0,541319463;2017
3489;14.10.2016;14.10.2017;10.04.2017;194,8766351;1,124694921;2016
3490;19.10.2019;19.10.2020;;261,6604365;3,197580235;2019
3491;10.01.2017;10.01.2018;25.05.2017;251,0631176;11,83165418;2017
3492;26.11.2016;26.11.2017;;179,5774595;0,636896223;2016
3494;30.07.2018;30.07.2019;;269,4017266;0,150918226;2018
3495;24.09.2018;14.04.2019;14.01.2019;383,9071272;12,53467702;2018
3496;06.08.2018;06.08.2019;;294,5509451;8,121193258;2018
3497;06.09.2017;06.09.2018;;246,6533482;9,151750965;2017
3498;13.11.2017;13.11.2018;13.11.2018;852,2771166;3,260452629;2017
3499;26.01.2016;26.01.2017;26.01.2017;394,8183278;2,784163052;2016
3503;05.11.2018;15.02.2019;;293,6746783;0,884871171;2018
3504;25.09.2016;25.09.2017;;238,6937076;2,678637935;2016
3505;25.02.2017;25.02.2018;;253,6062913;4,234818642;2017
3507;24.02.2018;24.02.2019;;194,0809513;0,595129247;2018
3508;20.01.2019;20.01.2020;;192,3429976;25,50710074;2019
3509;11.03.2017;01.07.2017;;276,6442032;0,957055331;2017
3510;24.05.2019;24.05.2020;;222,2442421;0,486894237;2019
3511;01.03.2018;01.03.2019;21.06.2018;256,7058584;0,568811761;2018
3512;18.06.2019;18.06.2020;;320,6779552;0,915493558;2019
3513;18.04.2019;18.04.2020;;338,6175899;15,42290961;2019
3514;14.03.2017;14.03.2018;;230,075542;0,422346676;2017
3515;24.05.2017;24.05.2018;;191,2772627;0,102936441;2017
3516;27.02.2018;27.02.2019;27.02.2019;139,3342548;0,924786821;2018
3517;08.07.2017;08.07.2018;;289,8987327;0,023833581;2017
3518;16.01.2018;16.01.2019;;258,420726;0,273563186;2018
3519;17.02.2018;17.02.2019;;156,1724906;2,513130406;2018
3520;15.12.2018;15.12.2019;;343,4683187;0,820479091;2018
3521;23.05.2016;23.05.2017;23.05.2017;206,5886582;11,45353064;2016
3522;27.10.2017;27.10.2018;27.10.2018;210,5599284;20,33530803;2017
3523;17.12.2019;17.12.2020;;451,4003686;15,05407284;2019
3524;17.01.2017;17.01.2018;17.01.2018;244,6710037;5,271221472;2017
3525;19.09.2016;19.09.2017;19.09.2017;403,8154935;4,065234165;2016
3526;28.12.2016;28.12.2017;28.12.2017;380,0538829;0,318340412;2016
3527;13.09.2016;13.09.2017;13.09.2017;454,9541033;0,851870602;2016
3528;04.06.2018;04.06.2019;;313,0867336;0,74878049;2018
3529;14.09.2016;14.09.2017;14.09.2017;281,4710898;0,312001732;2016
3530;07.10.2018;07.10.2019;;169,7266324;5,952883487;2018
3531;02.07.2016;02.07.2017;02.07.2017;167,1409913;0,126817334;2016
3532;12.04.2016;12.04.2017;12.04.2017;310,8426332;0,766755147;2016
3533;04.04.2018;04.04.2019;04.04.2019;214,4658142;8,763638907;2018
3534;07.01.2018;07.01.2019;;295,1429491;5,677231811;2018
3535;22.06.2017;22.06.2018;22.06.2018;450,5780599;4,727681315;2017
3536;23.10.2016;23.10.2017;20.01.2017;262,7215066;0,364348728;2016
3537;11.06.2018;11.06.2019;11.11.2018;277,227721;11,34099071;2018
3538;17.02.2017;17.02.2018;17.02.2018;116,8718737;14,82974536;2017
3539;03.02.2016;03.02.2017;03.02.2017;249,9912121;0,200790809;2016
3545;08.06.2017;08.06.2018;;273,2031145;0,299702158;2017
3547;20.10.2016;20.10.2017;;387,3677162;0,834925567;2016
3548;01.10.2018;01.10.2019;;209,1198706;0,101635115;2018
3549;07.01.2018;07.01.2019;;282,0535184;11,40540191;2018
3550;13.11.2016;13.11.2017;;401,9782205;0,058509251;2016
3551;25.05.2017;25.05.2018;02.02.2018;349,3895391;15,0694363;2017
3552;29.01.2017;29.01.2018;;198,8371649;0,013021005;2017
3553;25.05.2016;25.05.2017;09.04.2017;170,5559796;0,476171627;2016
3554;14.10.2016;14.10.2017;14.10.2017;193,5537701;0,074592297;2016
3555;01.08.2018;01.08.2019;;186,8147772;0,7463342;2018
3557;19.08.2016;19.08.2017;19.08.2017;268,7860792;3,739125841;2016
3558;16.10.2017;16.10.2018;;251,720847;10,45888818;2017
3559;18.10.2019;18.10.2020;;212,4518324;0,023726176;2019
3560;10.03.2019;10.03.2020;;458,9891172;0,297654561;2019
3561;26.11.2016;26.11.2017;26.11.2017;252,3096651;19,63524595;2016
3562;19.07.2018;19.07.2019;;253,8137298;0,312890577;2018
3563;15.06.2017;15.06.2018;;344,2114461;8,049164623;2017
3564;20.01.2017;20.01.2018;20.01.2018;292,6526051;0,10655669;2017
3566;10.03.2018;10.03.2019;;166,3151049;0,110342397;2018
3570;20.12.2016;20.12.2017;07.07.2017;275,4002601;0,449502808;2016
3571;27.09.2019;27.09.2020;;261,1000295;1,138752862;2019
3574;15.10.2016;15.10.2017;15.10.2017;239,1132218;0,480270419;2016
3575;17.04.2017;17.04.2018;;243,1476788;0,043572741;2017
3576;29.01.2017;29.01.2018;29.01.2018;323,3460922;0,094141385;2017
3579;27.11.2019;27.11.2020;;180,4406738;15,9886073;2019
3580;31.03.2016;31.03.2017;31.03.2017;285,4950548;0,684577716;2016
3581;31.12.2018;31.12.2019;;227,5132545;6,205791727;2018
3584;01.11.2016;01.11.2017;01.11.2017;295,9329748;0,474097903;2016
3585;06.02.2016;06.02.2017;;342,4212159;2,526001367;2016
3588;25.06.2016;25.06.2017;25.06.2017;204,5139952;0,390078412;2016
3589;21.08.2019;21.08.2020;;285,0235969;0,734500273;2019
3590;07.04.2019;07.04.2020;;315,5228462;0,050969225;2019
3591;09.10.2019;09.10.2020;;306,0533595;0,191999513;2019
3592;17.11.2016;17.11.2017;17.11.2017;129,8865852;19,58084969;2016
3593;07.12.2019;07.12.2020;;349,1352554;0,986334177;2019
3594;09.02.2018;09.02.2019;;238,4855487;5,194621757;2018
3595;29.09.2019;29.09.2020;;392,6327706;6,825072676;2019
3596;15.01.2018;15.01.2019;;291,067918;0,808691084;2018
3597;31.01.2019;10.02.2019;10.02.2019;345,6413966;0,858664999;2019
3598;25.05.2017;25.05.2018;25.05.2018;278,2917088;0,113949113;2017
3599;24.07.2019;24.07.2020;;302,2680681;0,097681602;2019
3600;08.03.2016;08.03.2017;08.03.2017;205,1890417;12,55855908;2016
3601;26.05.2017;25.05.2018;26.04.2018;248,9143907;0,686514545;2017
3602;21.04.2018;21.04.2019;;210,3753009;0,51939148;2018
3603;08.03.2016;08.03.2017;08.03.2017;267,9687897;0,739498701;2016
3604;18.01.2017;18.01.2018;13.02.2017;286,9185364;0,89632509;2017
3605;08.10.2016;08.10.2017;08.10.2017;389,5877547;0,788534547;2016
3606;24.07.2019;24.07.2020;;253,9311152;0,663462006;2019
3608;11.01.2016;11.01.2017;11.01.2017;373,5231551;0,411860904;2016
3609;24.06.2017;24.06.2018;;198,7821389;0,919787935;2017
3610;15.07.2019;10.06.2020;06.10.2019;356,7573176;0,596542229;2019
3611;28.12.2018;28.12.2019;;474,3649905;5,916118114;2018
3612;10.09.2017;10.09.2018;10.09.2018;145,1897041;25,32704806;2017
3613;16.10.2016;16.10.2017;09.07.2017;198,9091492;0,558925347;2016
3615;01.12.2019;01.12.2020;;338,156874;0,748501714;2019
3616;02.07.2018;02.07.2019;;334,3858018;0,942460567;2018
3617;23.06.2019;23.06.2020;;316,5091513;15,24379015;2019
3618;25.09.2018;09.03.2019;09.03.2019;114,4283028;41,10839954;2018
3626;22.08.2017;22.08.2018;22.08.2018;281,5981742;10,07120005;2017
3628;16.06.2017;16.06.2018;;227,002012;0,579639311;2017
3629;06.05.2019;06.05.2020;;209,5437483;0,855906642;2019
3630;25.10.2017;25.10.2018;;161,0298308;0,824408096;2017
3631;27.09.2016;27.09.2017;19.05.2017;306,3142724;0,444916935;2016
3632;24.03.2019;24.03.2020;;284,5269804;0,237284691;2019
3633;01.06.2019;01.06.2020;;289,7899105;5,041396787;2019
3634;18.05.2017;18.05.2018;31.12.2017;287,0282542;9,175605178;2017
3635;20.04.2018;20.04.2019;20.04.2019;183,7712809;5,765459211;2018
3636;22.01.2018;21.12.2018;21.12.2018;195,3387036;0,335821856;2018
3637;02.07.2019;02.07.2020;;413,842069;10,87938783;2019
3638;03.03.2019;03.03.2020;;282,3491291;15,72731902;2019
3639;15.07.2017;15.07.2018;08.10.2017;163,5571674;0,031805035;2017
3640;31.07.2017;31.07.2018;31.07.2018;144,1865596;20,97766843;2017
3641;12.05.2016;29.04.2017;14.02.2017;332,2053639;5,170237751;2016
3642;31.07.2016;31.07.2017;31.07.2017;367,5187626;0,821086211;2016
3643;15.06.2018;15.06.2019;;159,4470289;0,647403617;2018
3644;13.03.2018;13.03.2019;;295,6018383;0,475278293;2018
3645;01.03.2016;01.03.2017;01.03.2017;206,2728245;0,573935079;2016
3646;24.05.2018;24.05.2019;;323,0718324;0,652417434;2018
3647;28.06.2019;28.06.2020;;208,1345113;5,096196247;2019
3648;22.12.2016;22.12.2017;22.12.2017;219,5314526;0,250193435;2016
3649;07.03.2019;07.03.2020;;271,2451889;26,76139325;2019
3650;07.06.2018;07.06.2019;04.04.2019;352,6282684;0,77941964;2018
3651;04.06.2016;04.06.2017;04.06.2017;359,4518041;0,452293288;2016
3652;20.01.2016;20.01.2017;20.01.2017;276,9714062;0,363421127;2016
3653;12.09.2017;12.09.2018;;184,3173112;0,27211589;2017
3654;23.01.2018;23.01.2019;23.07.2018;250,9241394;11,98420016;2018
3655;19.07.2018;19.07.2019;19.07.2019;330,9290239;0,885442413;2018
3656;10.06.2016;10.06.2017;10.06.2017;189,6289233;0,943993653;2016
3657;30.09.2019;30.03.2020;;275,7619627;0,755535332;2019
3658;25.05.2018;25.05.2019;13.10.2018;328,9993872;0,944166164;2018
3659;06.09.2019;06.09.2020;;221,1492885;0,263992721;2019
3660;30.05.2019;30.05.2020;;224,9776113;0,790416737;2019
3661;03.01.2017;03.01.2018;03.01.2018;223,4777764;0,41817705;2017
3662;17.08.2019;17.08.2020;;364,9590578;5,954316613;2019
3663;01.06.2016;01.06.2017;;416,2401198;0,988288061;2016
3664;31.08.2018;31.08.2019;31.08.2019;374,0567288;0,641620202;2018
3665;01.02.2017;01.02.2018;01.02.2018;232,4541877;0,819469347;2017
3666;14.11.2019;14.11.2020;;170,8905038;30,89393479;2019
3667;23.09.2017;23.09.2018;23.09.2018;372,4330285;11,23403279;2017
3668;25.10.2016;25.10.2017;19.10.2017;370,878332;0,379963145;2016
3669;22.03.2017;22.03.2018;22.03.2018;583,2949974;0,802355522;2017
3670;07.10.2018;07.10.2019;07.10.2019;271,6102765;0,011791676;2018
3671;26.02.2018;26.02.2019;23.04.2018;239,9550189;0,437105332;2018
3672;26.04.2018;26.04.2019;;414,0217885;0,243405843;2018
3673;10.06.2018;10.06.2019;10.06.2019;140,0539864;10,98127608;2018
3674;01.07.2016;01.07.2017;01.07.2017;269,0653823;5,464405994;2016
3675;12.08.2017;12.08.2018;05.02.2018;562,704209;0,814800555;2017
3676;05.11.2017;05.11.2018;05.11.2018;396,8022748;0,613529651;2017
3677;18.05.2016;18.05.2017;;161,8688522;0,626039249;2016
3678;17.04.2019;17.04.2020;15.07.2019;246,46448;0,941577792;2019
3679;23.06.2018;23.06.2019;;251,2692128;5,881673084;2018
3680;30.10.2019;30.10.2020;;204,9912784;5,001899479;2019
3682;04.03.2018;04.03.2019;09.06.2018;167,4898283;11,73102849;2018
3684;12.03.2018;12.03.2019;;132,6303113;10,2162138;2018
3686;30.06.2019;30.06.2020;;284,2851183;0,35183582;2019
3688;05.09.2016;05.09.2017;24.03.2017;324,6979038;0,516953829;2016
3689;01.09.2017;01.09.2018;01.09.2018;237,2810706;0,541701154;2017
3690;23.04.2018;23.04.2019;;235,5563783;0,471110382;2018
3691;13.04.2019;13.04.2020;;205,4415487;12,36275043;2019
3692;10.06.2016;10.06.2017;;138,3943185;2,884959694;2016
3693;09.06.2018;09.06.2019;;260,1035357;0,197438855;2018
3694;29.08.2019;29.08.2020;;207,9903216;0,115201292;2019
3695;01.12.2019;01.12.2020;;297,9280962;0,095681366;2019
3696;02.01.2017;02.01.2018;29.09.2017;329,3012134;2,079324429;2017
3697;26.03.2018;26.03.2019;;187,3626297;0,779395224;2018
3698;15.01.2018;30.11.2018;30.11.2018;284,1974257;1,512678474;2018
3699;30.10.2017;30.10.2018;30.10.2018;238,0700933;0,558798636;2017
3700;15.04.2018;15.04.2019;;412,9891471;0,083061298;2018
3701;09.09.2019;09.09.2020;;330,6248342;0,381686607;2019
3702;04.04.2016;04.04.2017;04.04.2017;260,8765248;6,925099337;2016
3703;17.10.2017;17.10.2018;;231,8566591;12,12918662;2017
3704;16.06.2018;16.06.2019;;224,0697402;0,707700114;2018
3705;17.09.2017;17.09.2018;;256,1136157;0,061407229;2017
3706;17.04.2017;17.04.2018;17.04.2018;305,3200683;13,52282586;2017
3707;22.05.2019;22.05.2020;;365,3054842;9,210975824;2019
3708;22.05.2016;22.05.2017;22.05.2017;292,4692328;0,716273863;2016
3709;21.02.2016;21.02.2017;21.02.2017;274,4284064;5,447737257;2016
3710;09.12.2018;09.12.2019;;573,762021;0,591116925;2018
3711;29.04.2017;29.04.2018;29.04.2018;322,124564;0,817411076;2017
3712;25.03.2019;25.03.2020;;181,4428125;0,562150955;2019
3713;29.07.2018;09.11.2018;03.09.2018;599,4759061;0,117740484;2018
3714;10.11.2018;10.11.2019;;250,3623244;9,747816432;2018
3715;06.07.2018;06.07.2019;20.06.2019;232,1776975;0,742276962;2018
3716;27.07.2018;27.07.2019;;233,1733227;0,510966806;2018
3717;17.03.2016;17.03.2017;17.03.2017;245,8913179;0,134528125;2016
3718;30.07.2017;02.08.2017;;209,3544923;45,33305471;2017
3719;02.08.2018;02.08.2019;;212,8215671;40,85237464;2018
3720;14.06.2019;14.06.2020;;192,2673567;0,773484215;2019
3721;26.01.2018;26.01.2019;26.01.2019;245,5155893;12,52940537;2018
3723;26.03.2017;26.03.2018;26.03.2018;190,195505;0,675323976;2017
3725;14.10.2017;14.10.2018;14.10.2018;246,1158355;5,797965905;2017
3726;22.09.2019;05.09.2020;;368,275487;0,76124632;2019
3727;15.04.2018;15.04.2019;16.11.2018;199,9942526;3,23132122;2018
3730;07.04.2016;07.04.2017;;229,5622344;0,832504146;2016
3731;27.05.2019;27.05.2020;;274,4060035;0,466078841;2019
3732;08.04.2019;08.04.2020;;372,1708311;0,619910847;2019
3733;29.03.2016;29.03.2017;29.03.2017;364,8126797;0,166335884;2016
3737;21.12.2019;06.03.2020;;320,2154169;0,500109231;2019
3738;01.05.2018;28.12.2018;28.12.2018;217,236927;30,11035728;2018
3739;16.03.2017;16.03.2018;16.03.2018;260,6988883;2,577737894;2017
3740;20.05.2019;20.05.2020;;305,7028019;0,329495384;2019
3741;25.05.2019;25.05.2020;;188,0091113;0,383491821;2019
3742;20.12.2017;20.12.2018;20.12.2018;345,8441273;0,439741462;2017
3743;26.07.2017;26.07.2018;26.07.2018;341,4364034;0,70550826;2017
3744;22.02.2019;22.02.2020;;246,0495482;5,875974417;2019
3745;19.07.2016;19.07.2017;;269,1088341;15,13033875;2016
3746;22.09.2017;22.09.2018;22.09.2018;164,6855549;0,890636499;2017
